date,Player,playerID,salary,PG,SG,SF,PF,C,GS,SecondsPlayed,Status,Two_PM,Two_PA,Three_PM,Three_PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PFouls,PlusMinus,PPM,Home,TipTime,teamid,OpponentID,Spread,ProjectedTotal,AwayScore,HomeScore,Result,season,gameID
4/19/15,Cory Jefferson,jeffeco01,3000,0,0,0,1,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,3,1,13.13249406,201.9104814,92,99,L,201415,111507
4/19/15,Chris Babb,babbch01,0,1,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,2,6,19.73283203,232.5905235,100,113,L,201415,111506
4/19/15,Jordan Hamilton,hamiljo02,3500,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,13,27,10.5457443,207.8737535,92,107,W,201415,111508
4/19/15,Mike Miller,millemi01,2200,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,6,2,3.930661968,208.5039005,100,113,W,201415,111506
4/19/15,Joe Harris,harrijo01,2100,0,1,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,6,2,20,220.8158136,100,113,W,201415,111506
4/19/15,Anderson Varejao,varejan01,3400,0,0,0,0,1,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,6,2,20,221.7559021,100,113,W,201415,111506
4/19/15,Jarnell Stokes,stokeja01,3000,0,0,0,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,15,25,19.16834894,180,86,100,W,201415,111505
4/19/15,Ekpe Udoh,udohek01,2000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,13,27,8.79108238,214.1929491,92,107,W,201415,111508
4/19/15,Mike Muscala,muscami01,2000,0,0,0,1,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,1,3,4.900077089,184.0585474,92,99,W,201415,111507
4/19/15,Elton Brand,brandel01,3000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,1,3,4.814744988,208.1046062,92,99,W,201415,111507
4/19/15,Kendrick Perkins,perkike01,3000,0,0,0,0,1,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.63,6,2,13.6972966,199.3833228,100,113,W,201415,111506
4/19/15,Lester Hudson,hudsole01,2000,1,0,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.94,13,27,19.67761718,184.2033124,92,107,W,201415,111508
4/19/15,James Young,youngja01,3000,0,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,2,6,9.343757101,222.0746547,100,113,L,201415,111506
4/19/15,Thabo Sefolosha,sefolth01,3000,0,0,1,1,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,1,3,5.023264436,205.6836052,92,99,W,201415,111507
4/19/15,Reggie Williams,willire02,3000,0,1,0,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,27,13,20,182.0535313,92,107,L,201415,111508
4/19/15,Sergey Karasev,karasse01,3000,0,0,1,0,0,0,0,Inactive,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,3,1,1.416331149,203.3893652,92,99,L,201415,111507
4/19/15,Gerald Wallace,wallage01,3000,0,0,1,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,2,6,6.743770037,197.593457,100,113,L,201415,111506
4/19/15,John Jenkins,jenkijo01,2000,0,1,0,0,0,0,0,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.73,1,3,1.387675378,180,92,99,W,201415,111507
4/19/15,Jordan Adams,adamsjo01,2000,0,1,0,0,0,0,83,Active,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0.83,15,25,18.63360364,180,86,100,W,201415,111505
4/19/15,LaMarcus Aldridge,aldrila01,9100,0,0,0,1,1,1,2518,Active,11,29,2,5,4,5,7,7,1,0,4,2,3,-12,1.44,0,0.83,25,15,10.96057823,180,86,100,L,201415,111505
4/19/15,Tony Allen,allento01,4500,0,1,1,0,0,0,1520,Active,2,3,0,0,0,1,0,3,2,3,1,1,2,8,0.73,1,0.83,15,25,6.252976351,180.0125128,86,100,W,201415,111505
4/19/15,Alan Anderson,anderal01,3000,0,1,0,0,0,0,933,Active,1,2,1,1,0,0,0,1,1,1,0,1,1,-1,0.609,0,0.73,3,1,11.89446217,185.9885674,92,99,L,201415,111507
4/19/15,Pero Antic,anticpe01,3000,0,0,0,0,1,0,1132,Active,1,1,1,3,3,3,1,2,1,0,0,0,4,10,0.724,1,0.73,1,3,16.54032772,188.3135041,92,99,W,201415,111507
4/19/15,Matt Barnes,barnema02,4700,0,0,1,0,0,1,1944,Active,1,2,2,3,0,0,1,4,1,4,0,2,5,12,0.742,1,0.94,13,27,15.56160999,202.536409,92,107,W,201415,111508
4/19/15,Brandon Bass,bassbr01,4400,0,0,0,1,0,1,1605,Active,3,6,0,0,4,4,0,1,2,0,0,1,2,-11,0.509,0,0.63,2,6,10.06615147,207.6144665,100,113,L,201415,111506
4/19/15,Nicolas Batum,batumni01,6000,0,1,1,0,0,1,2301,Active,2,6,3,6,2,2,2,5,4,0,0,3,4,-23,0.783,0,0.83,25,15,19.47957556,180,86,100,L,201415,111505
4/19/15,Jeff Ayres,pendeje02,2000,0,0,0,1,0,0,196,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.94,27,13,7.318515956,180.1614089,92,107,L,201415,111508
4/19/15,Mason Plumlee,plumlma01,3000,0,0,0,1,1,0,721,Active,0,0,0,0,0,2,0,4,2,0,0,1,0,0,0.625,0,0.73,3,1,12.53177638,183.6123718,92,99,L,201415,111507
4/19/15,Phil Pressey,pressph01,2000,1,0,0,0,0,0,39,Active,0,1,0,1,0,0,1,0,0,0,0,0,1,-2,1.25,0,0.63,2,6,20,232.3669243,100,113,L,201415,111506
4/19/15,Zach Randolph,randoza01,7500,0,0,0,1,1,1,2151,Active,6,18,0,1,4,4,4,7,0,0,0,0,3,10,0.868,1,0.83,15,25,20,186.5910117,86,100,W,201415,111505
4/19/15,J.J. Redick,redicjj01,5300,0,1,1,0,0,1,2134,Active,2,7,2,6,0,0,0,3,2,0,0,2,2,15,0.465,1,0.94,13,27,15.05305933,208.0601324,92,107,W,201415,111508
4/19/15,Austin Rivers,riverau01,3000,1,1,0,0,0,0,772,Active,1,3,0,0,0,0,1,0,0,0,0,1,1,-5,0.212,1,0.94,13,27,18.05613269,190.4517869,92,107,W,201415,111508
4/19/15,Dennis Schroder,schrode01,4100,1,1,0,0,0,0,1461,Active,4,6,1,3,2,2,0,0,2,1,0,4,2,-6,0.688,1,0.73,1,3,1.039993539,180,92,99,W,201415,111507
4/19/15,Mike Scott,scottmi01,3000,0,0,1,1,0,0,635,Active,2,3,0,0,1,1,1,0,0,2,0,2,1,-7,0.841,1,0.73,1,3,-2.525579272,195.6186622,92,99,W,201415,111507
4/19/15,Iman Shumpert,shumpim01,3700,0,1,1,0,0,0,1941,Active,0,0,1,4,4,4,2,4,1,0,0,1,4,1,0.5,1,0.63,6,2,3.940510309,208.603465,100,113,W,201415,111506
4/19/15,Marcus Smart,smartma01,4700,1,1,0,0,0,1,1546,Active,3,3,1,3,1,4,1,1,2,1,0,2,3,-14,0.654,0,0.63,2,6,20,224.2345187,100,113,L,201415,111506
4/19/15,J.R. Smith,smithjr01,5100,0,1,1,0,0,1,1145,Active,1,2,2,7,1,2,1,3,1,0,0,1,4,10,0.842,1,0.63,6,2,10.04701949,230.1203517,100,113,W,201415,111506
4/19/15,Tiago Splitter,splitti01,3500,0,0,0,0,1,1,597,Active,2,5,0,0,0,2,3,0,1,1,0,0,3,-10,1.125,0,0.94,27,13,14.18317629,200.7507795,92,107,L,201415,111508
4/19/15,Jared Sullinger,sullija01,4900,0,0,0,1,0,0,818,Active,2,3,0,0,0,0,0,4,0,0,1,1,3,0,0.75,0,0.63,2,6,12.14465717,228.5603047,100,113,L,201415,111506
4/19/15,Jeff Teague,teaguje01,6800,1,0,0,0,0,1,1742,Active,5,10,1,2,4,4,0,0,3,1,0,4,4,2,0.759,1,0.73,1,3,8.846170001,188.9137884,92,99,W,201415,111507
4/19/15,Isaiah Thomas,thomais02,6700,1,0,0,0,0,0,1894,Active,4,9,2,5,8,8,0,5,10,1,0,5,1,5,1.414,0,0.63,2,6,9.855208663,227.3243871,100,113,L,201415,111506
4/19/15,Tristan Thompson,thomptr01,4400,0,0,0,0,1,0,1537,Active,4,6,0,0,4,6,4,2,1,0,0,0,0,2,0.808,1,0.63,6,2,5.426207485,218.0642233,100,113,W,201415,111506
4/19/15,Hedo Turkoglu,turkohe01,3000,0,0,1,0,0,0,190,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,1,0.94,13,27,6.675298811,201.463886,92,107,W,201415,111508
4/19/15,Evan Turner,turneev01,6300,0,1,1,0,0,1,2051,Active,3,11,1,1,3,3,0,7,5,1,0,2,3,-18,0.875,0,0.63,2,6,9.551142487,217.8670206,100,113,L,201415,111506
4/19/15,Beno Udrih,udrihbe01,4000,1,0,0,0,0,0,1452,Active,8,13,1,1,1,2,1,6,7,0,0,0,1,2,1.656,1,0.83,15,25,9.042552368,193.9774442,86,100,W,201415,111505
4/19/15,Deron Williams,willide01,6700,1,0,0,0,0,1,1968,Active,3,7,2,4,1,1,0,4,2,0,0,2,4,-7,0.636,0,0.73,3,1,9.741745194,204.4170628,92,99,L,201415,111507
4/19/15,Thaddeus Young,youngth01,6100,0,0,1,1,0,1,2371,Active,7,15,0,1,1,2,5,5,3,1,0,4,2,4,0.838,0,0.73,3,1,16.53681394,194.1270734,92,99,L,201415,111507
4/19/15,Tyler Zeller,zellety01,4100,0,0,0,0,1,1,926,Active,3,5,0,0,0,0,0,2,0,1,0,1,2,-4,0.667,0,0.63,2,6,4.475871048,228.0085148,100,113,L,201415,111506
4/19/15,Aron Baynes,baynear01,2400,0,0,0,0,1,0,1203,Active,2,7,0,0,1,1,2,3,1,0,0,1,3,-15,0.613,0,0.94,27,13,11.46725896,190.7743731,92,107,L,201415,111508
4/19/15,Kent Bazemore,bazemke01,3000,0,1,1,0,0,0,964,Active,0,1,0,1,0,0,0,3,1,1,0,0,2,-3,0.453,1,0.73,1,3,13.89628029,195.0287617,92,99,W,201415,111507
4/19/15,Marco Belinelli,belinma01,3000,0,1,1,0,0,0,1125,Active,1,1,3,6,0,0,0,2,1,0,0,1,0,5,0.842,0,0.94,27,13,9.320988498,192.4302941,92,107,L,201415,111508
4/19/15,Steve Blake,blakest01,3000,1,0,0,0,0,0,547,Active,0,1,0,3,0,0,0,0,4,0,0,1,1,-8,0.611,0,0.83,25,15,17.79431131,183.6669771,86,100,L,201415,111505
4/19/15,Bojan Bogdanovic,bogdabo02,4100,0,1,1,0,0,0,1920,Active,1,3,1,5,0,0,0,4,2,0,0,2,2,-7,0.391,0,0.73,3,1,3.294744659,197.1653481,92,99,L,201415,111507
4/19/15,Matt Bonner,bonnema01,3000,0,0,0,1,0,0,253,Active,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0.313,0,0.94,27,13,9.199893917,217.3726694,92,107,L,201415,111508
4/19/15,Avery Bradley,bradlav01,4800,0,1,0,0,0,1,1886,Active,2,4,1,6,0,0,0,2,3,0,0,1,3,-6,0.452,0,0.63,2,6,14.10910216,204.6843999,100,113,L,201415,111506
4/19/15,Markel Brown,brownma02,2000,0,1,0,0,0,1,335,Active,2,2,0,1,0,0,1,0,0,0,0,2,0,-6,0.708,0,0.73,3,1,4.615863089,182.7938505,92,99,L,201415,111507
4/19/15,Nick Calathes,calatni01,3000,1,0,0,0,0,0,182,Active,1,1,0,0,0,0,0,0,0,1,0,3,0,-4,0.833,1,0.83,15,25,9.784498118,192.0492057,86,100,W,201415,111505
4/19/15,DeMarre Carroll,carrode01,6200,0,0,1,1,0,1,2009,Active,3,6,2,6,5,5,2,6,3,0,0,0,3,7,0.985,1,0.73,1,3,4.191380056,180.2308545,92,99,W,201415,111507
4/19/15,Vince Carter,cartevi01,3100,0,0,1,1,0,0,858,Active,1,2,0,3,0,0,0,2,1,0,0,0,3,1,0.429,1,0.83,15,25,13.30549966,185.3072623,86,100,W,201415,111505
4/19/15,Earl Clark,clarkea01,2000,0,0,1,0,0,0,497,Active,0,4,1,2,0,0,0,1,0,1,0,0,1,-11,0.844,0,0.73,3,1,9.368135958,208.1906848,92,99,L,201415,111507
4/19/15,Mike Conley,conlemi01,5600,1,0,0,0,0,1,1428,Active,6,9,0,2,4,5,0,1,1,1,0,2,0,12,0.823,1,0.83,15,25,13.8476264,180,86,100,W,201415,111505
4/19/15,Allen Crabbe,crabbal01,3000,0,1,1,0,0,0,919,Active,2,2,1,1,0,0,0,1,0,2,0,0,1,-1,0.85,0,0.83,25,15,14.73633926,180,86,100,L,201415,111505
4/19/15,Jamal Crawford,crawfja01,4600,1,1,0,0,0,0,1354,Active,4,6,3,4,0,0,0,0,0,0,1,1,1,8,0.87,1,0.94,13,27,15.30439482,196.2377177,92,107,W,201415,111508
4/19/15,Jae Crowder,crowdja01,4300,0,0,1,1,0,0,1376,Active,3,6,1,3,1,1,3,2,0,1,1,0,4,-5,0.902,0,0.63,2,6,8.183720997,227.848162,100,113,L,201415,111506
4/19/15,Luigi Datome,datomlu01,3000,0,0,1,0,0,0,39,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0.63,2,6,11.72363058,230.4335864,100,113,L,201415,111506
4/19/15,Glen Davis,davisgl01,3000,0,0,0,1,0,0,700,Active,1,2,0,0,1,2,0,4,0,0,0,1,3,1,0.625,1,0.94,13,27,16.09978664,202.7122431,92,107,W,201415,111508
4/19/15,Matthew Dellavedova,dellama01,3000,1,1,0,0,0,0,536,Active,1,1,0,0,0,0,0,0,3,0,0,2,3,10,0.611,1,0.63,6,2,13.24747291,217.1570179,100,113,W,201415,111506
4/19/15,Boris Diaw,diawbo01,4400,0,0,0,1,1,0,1698,Active,2,7,0,5,1,2,2,4,5,0,1,1,2,-9,0.768,0,0.94,27,13,7.090179111,210.1501082,92,107,L,201415,111508
4/19/15,Tim Duncan,duncati01,7700,0,0,0,0,1,1,1813,Active,4,10,0,0,3,5,4,7,4,1,2,1,4,0,1.258,0,0.94,27,13,20,183.7863293,92,107,L,201415,111508
4/19/15,Tim Frazier,fraziti01,2000,1,1,0,0,0,0,182,Active,0,1,0,0,0,0,0,0,0,0,0,1,0,4,-0.167,0,0.83,25,15,4.092357765,196.8912119,86,100,L,201415,111505
4/19/15,Joel Freeland,freeljo01,3000,0,0,0,0,1,0,182,Active,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0.667,0,0.83,25,15,20,182.706781,86,100,L,201415,111505
4/19/15,Marc Gasol,gasolma01,7900,0,0,0,0,1,1,2355,Active,7,16,0,0,1,3,2,9,7,1,3,1,3,15,1.237,1,0.83,15,25,10.93533885,184.3390563,86,100,W,201415,111505
4/19/15,Alonzo Gee,geeal01,3000,0,0,1,0,0,0,182,Active,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.917,0,0.83,25,15,17.70079311,189.2707618,86,100,L,201415,111505
4/19/15,Manu Ginobili,ginobma01,5100,0,1,1,0,0,0,1154,Active,1,4,2,6,2,4,1,6,6,2,0,1,2,-5,1.697,0,0.94,27,13,12.63846336,184.0912068,92,107,L,201415,111508
4/19/15,Danny Green,greenda02,4300,0,1,1,0,0,1,1291,Active,1,4,1,7,1,2,2,1,2,1,0,2,0,-9,0.648,0,0.94,27,13,18.15817957,213.6349978,92,107,L,201415,111508
4/19/15,JaMychal Green,greenja01,2000,0,0,1,1,0,0,83,Active,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.83,15,25,8.127128102,188.9200188,86,100,W,201415,111505
4/19/15,Jeff Green,greenje02,5000,0,0,1,1,0,1,1688,Active,3,11,0,0,5,6,0,6,1,0,2,0,0,8,0.857,1,0.83,15,25,16.74988783,181.5220324,86,100,W,201415,111505
4/19/15,Blake Griffin,griffbl01,9700,0,0,0,1,1,1,2564,Active,9,20,0,0,8,10,1,11,6,3,3,1,2,23,1.465,1,0.94,13,27,16.64606454,190.8684491,92,107,W,201415,111508
4/19/15,Spencer Hawes,hawessp01,2000,0,0,0,0,1,0,152,Active,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,1,0.94,13,27,6.491969934,202.182906,92,107,W,201415,111508
4/19/15,Al Horford,horfoal01,7100,0,0,0,1,1,1,2028,Active,5,10,0,2,0,0,2,8,2,0,1,2,1,13,0.824,1,0.73,1,3,1.961999005,180,92,99,W,201415,111507
4/19/15,Kyrie Irving,irvinky01,7900,1,0,0,0,0,1,2432,Active,6,12,5,9,3,5,2,1,2,1,1,1,3,10,1.043,1,0.63,6,2,18.41404297,195.1395471,100,113,W,201415,111506
4/19/15,Jarrett Jack,jackja01,3800,1,0,0,0,0,0,988,Active,5,8,0,0,3,3,0,2,2,1,0,5,3,2,1.125,0,0.73,3,1,12.35577527,180,92,99,L,201415,111507
4/19/15,LeBron James,jamesle01,10600,0,0,1,1,0,1,2515,Active,7,15,1,3,3,4,0,6,7,2,1,5,2,3,1,1,0.63,6,2,10.87467841,210.9943009,100,113,W,201415,111506
4/19/15,Jonas Jerebko,jerebjo01,3000,0,0,0,1,1,0,1113,Active,3,5,0,0,1,2,1,2,1,1,0,0,3,1,0.75,0,0.63,2,6,7.839243338,232.4717594,100,113,L,201415,111506
4/19/15,Joe Johnson,johnsjo02,5900,0,1,1,0,0,1,2509,Active,6,11,0,6,5,8,0,6,6,2,0,0,3,-4,0.893,0,0.73,3,1,6.081494983,182.9683543,92,99,L,201415,111507
4/19/15,James Jones,jonesja02,3000,0,1,0,0,0,0,885,Active,1,1,2,4,0,0,0,1,0,0,0,0,0,-2,0.683,1,0.63,6,2,15.16536383,198.7435165,100,113,W,201415,111506
4/19/15,DeAndre Jordan,jordade01,8400,0,0,0,0,1,1,2303,Active,2,5,0,0,5,12,3,11,1,0,4,2,3,12,0.921,1,0.94,13,27,11.30444575,181.6326807,92,107,W,201415,111508
4/19/15,Cory Joseph,josepco01,3000,1,0,0,0,0,0,733,Active,1,2,0,0,1,2,0,1,0,0,0,0,2,-18,0.354,0,0.94,27,13,6.915619833,203.5299459,92,107,L,201415,111508
4/19/15,Chris Kaman,kamanch01,2900,0,0,0,0,1,0,855,Active,3,6,0,0,1,1,3,3,2,0,0,2,2,-11,1.179,0,0.83,25,15,15.0790591,180.5377748,86,100,L,201415,111505
4/19/15,Kyle Korver,korveky01,5400,0,1,1,0,0,1,2232,Active,1,1,5,11,4,5,0,7,3,2,1,2,0,13,1.128,1,0.73,1,3,-1.217941451,206.2282402,92,99,W,201415,111507
4/19/15,Kosta Koufos,koufoko01,3000,0,0,0,1,1,0,750,Active,2,3,0,0,1,2,1,2,0,1,3,0,4,-2,1.288,1,0.83,15,25,20,189.4215211,86,100,W,201415,111505
4/19/15,Courtney Lee,leeco01,3700,0,1,1,0,0,1,1767,Active,0,3,2,2,3,3,0,3,2,0,0,1,2,20,0.56,1,0.83,15,25,6.585816648,183.1268182,86,100,W,201415,111505
4/19/15,Kawhi Leonard,leonaka01,8600,0,0,1,1,0,1,1982,Active,6,10,1,2,3,6,2,4,3,4,0,4,3,-21,1.106,0,0.94,27,13,7.115581017,212.3550699,92,107,L,201415,111508
4/19/15,Meyers Leonard,leoname01,3600,0,0,0,1,1,0,977,Active,0,1,2,3,1,2,0,9,2,1,2,2,4,9,1.703,0,0.83,25,15,20,195.6173989,86,100,L,201415,111505
4/19/15,Jon Leuer,leuerjo01,2000,0,0,0,1,1,0,83,Active,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.25,1,0.83,15,25,18.71153161,180,86,100,W,201415,111505
4/19/15,Damian Lillard,lillada01,7600,1,0,0,0,0,1,2363,Active,5,15,0,6,4,7,1,7,3,0,0,0,2,-13,0.731,0,0.83,25,15,6.674853713,201.0125281,86,100,L,201415,111505
4/19/15,Brook Lopez,lopezbr01,7800,0,0,0,0,1,1,2158,Active,6,7,0,0,5,6,6,8,0,2,0,0,3,-5,1.111,0,0.73,3,1,6.969967848,180.1237077,92,99,L,201415,111507
4/19/15,Robin Lopez,lopezro01,4200,0,0,0,0,1,1,1157,Active,0,2,0,0,2,2,3,2,1,0,0,1,3,-16,0.487,0,0.83,25,15,20,203.4624524,86,100,L,201415,111505
4/19/15,Kevin Love,loveke01,7400,0,0,0,1,1,1,1995,Active,3,10,2,4,7,8,3,9,4,1,0,1,4,15,1.333,1,0.63,6,2,15.95878716,219.9760718,100,113,W,201415,111506
4/19/15,Shelvin Mack,macksh01,3000,1,0,0,0,0,0,232,Active,1,1,0,1,0,0,0,0,2,2,0,0,0,8,2.25,1,0.73,1,3,12.33409554,181.4869314,92,99,W,201415,111507
4/19/15,Shawn Marion,mariosh01,3900,0,0,1,0,0,0,52,Active,0,0,0,0,0,0,0,0,0,2,0,0,0,3,4,1,0.63,6,2,10.16385822,199.2041062,100,113,W,201415,111506
4/19/15,C.J. McCollum,mccolcj01,4300,1,1,0,0,0,1,2217,Active,1,6,0,2,0,0,0,5,0,1,1,1,3,-7,0.318,0,0.83,25,15,20,201.2175631,86,100,L,201415,111505
4/19/15,Paul Millsap,millspa01,7000,0,0,0,1,1,1,1965,Active,2,10,0,1,2,2,0,7,2,2,1,0,4,-2,0.72,1,0.73,1,3,16.49289296,204.3462478,92,99,W,201415,111507
4/19/15,Patty Mills,millspa02,3000,1,1,0,0,0,0,637,Active,0,1,3,4,0,0,1,1,1,0,0,1,2,15,1.273,0,0.94,27,13,18.56764598,200.9242385,92,107,L,201415,111508
4/19/15,Timofey Mozgov,mozgoti01,5000,0,0,0,0,1,1,1362,Active,1,4,0,0,4,4,3,5,0,0,3,1,3,13,0.935,1,0.63,6,2,19.05259405,210.050076,100,113,W,201415,111506
4/19/15,Kelly Olynyk,olynyke01,4000,0,0,0,1,1,0,1107,Active,3,4,2,3,0,0,1,1,1,1,2,1,4,-9,1.25,0,0.63,2,6,15.72622484,217.20328,100,113,L,201415,111506
4/19/15,Tony Parker,parketo01,5500,1,0,0,0,0,1,1718,Active,4,9,0,2,2,2,0,2,1,0,0,2,1,-12,0.448,0,0.94,27,13,20,186.212796,92,107,L,201415,111508
4/19/15,Chris Paul,paulch01,9900,1,0,0,0,0,1,2268,Active,10,15,3,5,3,4,0,7,6,2,0,3,3,20,1.414,1,0.94,13,27,18.45950709,185.9132974,92,107,W,201415,111508
4/20/15,Alexis Ajinca,ajincal01,2300,0,0,0,0,1,0,264,Active,0,0,0,0,0,0,0,0,0,0,0,0,1,-8,0,0,0.94,19,10,15.58579977,180,87,97,L,201415,111510
4/20/15,Ryan Anderson,anderry01,3500,0,0,0,1,1,0,562,Active,1,3,0,2,2,2,0,1,2,0,0,0,2,-2,0.917,0,0.94,19,10,1.617594735,180,87,97,L,201415,111510
4/20/15,Giannis Antetokounmpo,antetgi01,6100,0,0,1,1,0,1,2272,Active,2,11,0,0,2,2,2,9,4,2,2,2,4,-1,0.862,0,0.83,17,5,12.48586631,180,82,91,L,201415,111509
4/20/15,Omer Asik,asikom01,4300,0,0,0,0,1,1,1430,Active,1,3,0,0,0,0,6,7,2,2,0,3,5,-5,0.99,0,0.94,19,10,11.81501961,191.7798505,87,97,L,201415,111510
4/20/15,Leandro Barbosa,barbole01,3000,1,1,0,0,0,0,922,Active,5,7,0,1,2,3,1,0,1,0,0,1,1,-5,0.95,1,0.94,10,19,17.85588923,180,87,97,W,201415,111510
4/20/15,Harrison Barnes,barneha02,4600,0,0,1,1,0,1,1318,Active,2,4,0,2,1,2,1,1,3,1,0,1,2,-4,0.614,1,0.94,10,19,5.451535242,189.0337803,87,97,W,201415,111510
4/20/15,Jerryd Bayless,bayleje01,3300,1,1,0,0,0,0,909,Active,3,6,0,0,2,2,0,2,1,0,0,0,2,-3,0.8,0,0.83,17,5,6.167920076,191.0030264,82,91,L,201415,111509
4/20/15,Andrew Bogut,bogutan01,6600,0,0,0,0,1,1,1958,Active,2,5,0,0,1,2,4,10,2,1,3,2,4,4,0.985,1,0.94,10,19,8.811952632,200.8562405,87,97,W,201415,111510
4/20/15,Aaron Brooks,brookaa01,3600,1,1,0,0,0,0,595,Active,1,1,1,2,0,0,0,0,2,0,0,0,1,1,0.85,1,0.83,5,17,5.528476662,184.8919344,82,91,W,201415,111509
4/20/15,Jimmy Butler,butleji01,8000,0,1,1,0,0,1,2760,Active,7,10,3,9,8,14,2,7,2,0,1,0,2,12,1.06,1,0.83,5,17,7.635689452,180,82,91,W,201415,111509
4/20/15,Michael Carter-Williams,cartemi01,6500,1,0,0,0,0,1,1971,Active,5,11,0,1,2,3,0,5,2,1,1,1,4,-6,0.75,0,0.83,17,5,17.77541807,182.742768,82,91,L,201415,111509
4/20/15,Norris Cole,coleno01,4400,1,0,0,0,0,0,1673,Active,4,8,1,3,0,1,1,2,1,0,0,2,3,-3,0.563,0,0.94,19,10,11.2544484,193.2323869,87,97,L,201415,111510
4/20/15,Dante Cunningham,cunnida01,3000,0,0,1,1,0,0,1080,Active,1,1,0,0,0,0,0,0,0,2,1,0,1,-9,0.444,0,0.94,19,10,4.71942795,184.5966936,87,97,L,201415,111510
4/20/15,Stephen Curry,curryst01,10300,1,1,0,0,0,1,2225,Active,6,12,3,9,1,1,0,4,6,1,0,5,1,3,1,1,0.94,10,19,14.39759622,180,87,97,W,201415,111510
4/20/15,Anthony Davis,davisan02,10900,0,0,0,1,1,1,2704,Active,9,22,0,0,8,8,1,10,3,2,2,3,3,-3,1.161,0,0.94,19,10,1.870575708,180,87,97,L,201415,111510
4/20/15,Jared Dudley,dudleja01,3000,0,0,1,1,0,0,1022,Active,0,2,1,2,0,0,1,2,0,4,0,0,1,2,0.897,0,0.83,17,5,3.787222013,180,82,91,L,201415,111509
4/20/15,Mike Dunleavy,dunlemi02,4700,0,1,0,0,0,1,2004,Active,0,3,4,9,0,0,1,5,3,0,0,0,1,4,0.788,1,0.83,5,17,5.740833166,180,82,91,W,201415,111509
4/20/15,Tyreke Evans,evansty01,7400,0,1,1,0,0,1,2458,Active,3,10,1,3,7,12,1,9,7,0,1,0,1,-13,1.049,0,0.94,19,10,7.934361649,188.0368349,87,97,L,201415,111510
4/20/15,Festus Ezeli,ezelife01,3000,0,0,0,0,1,0,168,Active,0,1,0,0,0,0,2,0,0,0,0,0,1,-1,0.833,1,0.94,10,19,1.532495441,181.6499593,87,97,W,201415,111510
4/20/15,Pau Gasol,gasolpa01,8800,0,0,0,0,1,1,2015,Active,4,11,0,1,3,6,2,14,3,0,4,3,1,4,1.279,1,0.83,5,17,4.114935917,187.4962875,82,91,W,201415,111509
4/20/15,Taj Gibson,gibsota01,3800,0,0,0,1,1,0,660,Active,0,0,0,0,0,0,1,0,0,0,3,3,4,-4,0.523,1,0.83,5,17,8.011418247,182.0652168,82,91,W,201415,111509
4/20/15,Eric Gordon,gordoer01,5200,0,1,1,0,0,1,2321,Active,4,8,5,10,0,0,0,0,2,0,0,4,2,-9,0.679,0,0.94,19,10,7.03124628,197.851883,87,97,L,201415,111510
4/20/15,Draymond Green,greendr01,7900,0,0,0,1,1,1,2510,Active,2,6,2,6,4,6,1,11,5,3,1,4,2,24,1.071,1,0.94,10,19,11.35223485,180,87,97,W,201415,111510
